gid,teacher,p,r_t,r_s,n,eta,M,seed,ckpt,rho2,L_late,L_V_opt,ratio,cm0,cm_mid,cm_end,mean_end,t_plateau,t_sat,gap_sat,d_mean_plat,d_min_plat,t50,s_band,tau_V_sq,diverged
R12,relu,100,10,50,15000,1.5,50,67,relu_p100_rt10_rs50_n15000_eta1.5_seed67.npz,0.9999999999438567,3.8060253084561624,0.16661233711570098,22.843598345380244,0.0011638655346442295,0.7025182469368146,0.8640052992434458,0.9296156156634803,503.0,7220.0,23.051578284832917,0.2687504031837824,0.757872922659681,2620.0,0.00020089285714285714,0.2860619182319237,False
R12,relu,100,10,50,15000,1.5,50,71,relu_p100_rt10_rs50_n15000_eta1.5_seed71.npz,0.9999999999383878,3.824536362475669,0.17288908084636387,22.121329720494636,2.7824207694421623e-06,0.6448208617464788,0.8566084087727291,0.9271658541620857,503.0,6860.0,22.455579354974954,0.29839984594591906,0.7744355836405951,3020.0,0.00016791044776119405,0.254200990669757,False
R12,relu,100,10,50,15000,1.5,50,83,relu_p100_rt10_rs50_n15000_eta1.5_seed83.npz,0.9999999999451058,3.8249756186773824,0.21848886912684976,17.506501058672637,0.00013198020877311484,0.7095522789681352,0.8830292503851539,0.9317173384635724,503.0,6820.0,18.134780275764005,0.2909815408413454,0.8749039353888778,2740.0,0.0006818181818181819,0.27215157439152415,False
R12,relu,100,10,50,15000,1.5,50,97,relu_p100_rt10_rs50_n15000_eta1.5_seed97.npz,0.9999999999438993,3.8120638083340372,0.22730621890774746,16.77060938610381,0.0008968065824807504,0.6400413798755633,0.8886961144110525,0.9310993812206917,503.0,6840.0,17.297031372482973,0.2813297418614591,0.7580024161406287,3360.0,0.00015202702702702702,0.26686562458492125,False
R12,relu,100,10,50,15000,1.5,50,101,relu_p100_rt10_rs50_n15000_eta1.5_seed101.npz,0.9999999999459348,3.8031056655667625,0.172641942416819,22.028862814719233,0.0031545635475381415,0.7153363672018123,0.8658751798195224,0.9287963410803378,503.0,6780.0,22.62494034717383,0.2593346877682381,0.761949993819916,2740.0,0.00016791044776119405,0.28913279053720004,False
R12,relu,100,10,50,15000,1.5,50,103,relu_p100_rt10_rs50_n15000_eta1.5_seed103.npz,0.9999999999481008,3.817134277976921,0.17575197294202638,21.71887014455333,0.0003088555801356592,0.6723172303824572,0.8187665729865927,0.9275411426533294,503.0,6940.0,21.906256012481744,0.28981989261325747,0.8032606456369786,2240.0,0.0002960526315789474,0.2633713613089887,False
R12,relu,100,10,50,15000,1.5,50,107,relu_p100_rt10_rs50_n15000_eta1.5_seed107.npz,0.9999999999437327,3.8015918529907404,0.13639466821193916,27.87199751154182,0.0002476455530797988,0.7007747961159548,0.8756946230756273,0.9296527050246766,503.0,6860.0,28.39106623335372,0.27545442521837316,0.8453976788465465,2840.0,0.00020270270270270272,0.3053519077302467,False
R12,relu,100,10,50,15000,1.5,50,109,relu_p100_rt10_rs50_n15000_eta1.5_seed109.npz,0.999999999942279,3.8343195313061536,0.2604408569805248,14.722419422820726,0.0012291110553749958,0.6698706031196731,0.8671908562903116,0.9268245309317187,503.0,6760.0,15.130779982338765,0.2708845775108608,0.6301482224279661,2880.0,0.0001607142857142857,0.25481163284682634,False
R12,relu,100,10,50,15000,1.5,50,113,relu_p100_rt10_rs50_n15000_eta1.5_seed113.npz,0.9999999999388873,3.8246118932867708,0.20212779475345366,18.921751449135726,0.0020764240638447185,0.7268290066612633,0.8608405597362586,0.9288669605406312,503.0,6760.0,19.435566754822926,0.3061357451655182,0.8163339804040871,2460.0,0.0003515625,0.29620808699205947,False
R12,relu,100,10,50,15000,1.5,50,127,relu_p100_rt10_rs50_n15000_eta1.5_seed127.npz,0.9999999999427881,3.803854249480819,0.24039700550175,15.823218103493092,0.0023250846169581315,0.6238700928070863,0.8822645276251484,0.9303786343892089,503.0,6820.0,16.11052999767634,0.2963474490345277,0.8820085594271836,3320.0,0.00017045454545454547,0.35270397919153984,False
R12,relu,100,10,50,15000,1.5,50,131,relu_p100_rt10_rs50_n15000_eta1.5_seed131.npz,0.9999999999423721,3.828862056576922,0.1963512876593251,19.50006084615092,1.9563157771532915e-05,0.6304710251016663,0.8365623352149458,0.9152271932994651,503.0,7060.0,19.86323724541026,0.2690576455432645,0.8332995029371063,3120.0,0.00020270270270270272,0.3114554120342131,False
R12,relu,100,10,50,15000,1.5,50,137,relu_p100_rt10_rs50_n15000_eta1.5_seed137.npz,0.9999999999484082,3.8277370901043635,0.19912048763386853,19.223220752364718,5.3873320123893645e-05,0.7573779892342954,0.8604079661789179,0.9350945670613695,503.0,6920.0,19.53042439372263,0.28617589405048127,0.8409359105602822,2440.0,0.0004411764705882353,0.2880711975827168,False
